,ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language.1,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
1928,4c160839-9d56-43c8-82c8-bc6bc33c89ec,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1929,4c1c8cd7-8165-4b21-a0ce-2e75e52ddd2f,"Mills, D.",English,Society for Lincolnshire History and Archaeology,2006.0,,,,,William Watkins house and the Lincoln Register of Plans and Buildings,,4c1c8cd7-8165-4b21-a0ce-2e75e52ddd2f,English,Lincoln Heritage Database (Sources),Primary,2419,,Article,,,,,,,,,
1930,4c1c8cd7-8165-4b21-a0ce-2e75e52ddd2f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1931,4c3995bf-885f-40ef-b3d4-7b5ee2e2a075,"Pullen, R. and Rowlandson, I.",English,Lindsey Archaeological Services,2004.0,,,,,"St Peter at Gowts School, High Street, Lincoln. Archaeological Watching Brief",,4c3995bf-885f-40ef-b3d4-7b5ee2e2a075,English,Lincoln Heritage Database (Sources),Primary,1823,,Watching Brief Report,,,,,,,,,
1932,4c3995bf-885f-40ef-b3d4-7b5ee2e2a075,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1933,4c3b3992-d344-4e4b-b3e0-9e492bd3cdf5,"Coppack, G.",English,English Heritage,2002.0,,,,,The Medieval Bishops Palace at Lincoln. Conservation Plan. First Revision December 2002,,4c3b3992-d344-4e4b-b3e0-9e492bd3cdf5,English,Lincoln Heritage Database (Sources),Primary,2124,,Volume,,,,,,,,,
1934,4c3b3992-d344-4e4b-b3e0-9e492bd3cdf5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1935,4c549838-4dd3-4f83-89d5-8dcb7f33ffcb,"Greep, S. J.",English,National Museum of Wales and Cadw,1986.0,,,,,The Objects of Worked Bone,,4c549838-4dd3-4f83-89d5-8dcb7f33ffcb,English,Lincoln Heritage Database (Sources),Primary,832,,Volume,,,,,,,,,
1936,4c549838-4dd3-4f83-89d5-8dcb7f33ffcb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1937,4c6991f1-9118-4b56-ba81-e654be8d9172,"Morgan, R. A.",English,Unpublished,1983.0,,,,,"Tree-Ring Analysis of Hurdle Structures from Brayford Wharf East, Lincoln",,4c6991f1-9118-4b56-ba81-e654be8d9172,English,Lincoln Heritage Database (Sources),Primary,971,,Dendrochronology Report,,,,,,,,,
1938,4c6991f1-9118-4b56-ba81-e654be8d9172,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1939,4c7893ff-c52d-4637-936a-981514e38a4a,"Evershed, R.",English,Allen Archaeological Associates,2012.0,,,,,"Archaeological Excavation Report: Temple Gardens in Lincoln, Lincolnshire",,4c7893ff-c52d-4637-936a-981514e38a4a,English,Lincoln Heritage Database (Sources),Primary,2855,,Excavation Report,,,,,,,,,
1940,4c7893ff-c52d-4637-936a-981514e38a4a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1941,4c8ee756-48ee-4227-b048-8f00af9ba857,"Cowgill, J.",English,City of Lincoln Archaeology Unit,1994.0,,,,,Desperately Seeking Slags,,4c8ee756-48ee-4227-b048-8f00af9ba857,English,Lincoln Heritage Database (Sources),Primary,945,,Article,,,,,,,,,
1942,4c8ee756-48ee-4227-b048-8f00af9ba857,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1943,4cc6b6b3-87ce-42cf-a592-451d2a0f3f4f,"Otter, M. and Jones, M. J.",English,Trust for Lincolnshire Archaeology,1988.0,,,,,St Marks Station 1987,,4cc6b6b3-87ce-42cf-a592-451d2a0f3f4f,English,Lincoln Heritage Database (Sources),Primary,392,,Article,,,,,,,,,
1944,4cc6b6b3-87ce-42cf-a592-451d2a0f3f4f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1945,4cde0994-6bd1-4584-8b1a-56bc342ce376,"Wheeler, R.",English,The Survey of Lincoln,2011.0,,,,,Housing development between Sincil Dyke and Canwick Road,,4cde0994-6bd1-4584-8b1a-56bc342ce376,English,Lincoln Heritage Database (Sources),Primary,2880,,Article,,,,,,,,,
1946,4cde0994-6bd1-4584-8b1a-56bc342ce376,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1947,4ce522ca-e7af-4727-958d-9f070ee898cd,M & M Archaeological Services,English,M & M Archaeological Services,2004.0,,,,,"Results of an Archaeological Evaluation: land at Carline Road, Lincoln.",,4ce522ca-e7af-4727-958d-9f070ee898cd,English,Lincoln Heritage Database (Sources),Primary,1838,,Evaluation Report,,,,,,,,,
1948,4ce522ca-e7af-4727-958d-9f070ee898cd,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1949,4cf0d204-f3e2-4bb9-a750-cd4916764c3b,"Foot, N., Litton, C. D. and Simpson, W. G.",English,British Archaeological Association,1986.0,,,,,The High Roofs of the East End of Lincoln Cathedral,,4cf0d204-f3e2-4bb9-a750-cd4916764c3b,English,Lincoln Heritage Database (Sources),Primary,1549,,Article,,,,,,,,,
1950,4cf0d204-f3e2-4bb9-a750-cd4916764c3b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1951,4d1c3702-5418-4f91-993b-b9c13c8fc68e,"Smith, M.",English,The Survey of Lincoln,2011.0,,,,,The Lincoln Enquirer 21,,4d1c3702-5418-4f91-993b-b9c13c8fc68e,English,Lincoln Heritage Database (Sources),Primary,4171,,Journal,,,,,,,,,
1952,4d1c3702-5418-4f91-993b-b9c13c8fc68e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1953,4d1e2755-b9ee-4c07-b6c1-ed95ee4a0485,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1996.0,,,,,Lincoln: Newport Arch,,4d1e2755-b9ee-4c07-b6c1-ed95ee4a0485,English,Lincoln Heritage Database (Sources),Primary,1375,,Article,,,,,,,,,
1954,4d1e2755-b9ee-4c07-b6c1-ed95ee4a0485,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1955,4d22eee5-30f1-4618-ae89-e2938b1cb41f,,English,Lincolnshire Architectural and Archaeological Society,1964.0,,,,,"Lincolnshire Architectural and Archaeological Society, Reports and Papers  10",,4d22eee5-30f1-4618-ae89-e2938b1cb41f,English,Lincoln Heritage Database (Sources),Primary,4383,,Journal,,,,,,,,,
1956,4d22eee5-30f1-4618-ae89-e2938b1cb41f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1957,4d2b0073-42be-4245-b118-d1ca1ea73f9f,"Wragg, K.",English,City of Lincoln Archaeology Unit,1996.0,,,,,"Bank of Scotland, Cardinals Hat, 266-268 High Street, Lincoln.    Archaeological Watching Brief.",,4d2b0073-42be-4245-b118-d1ca1ea73f9f,English,Lincoln Heritage Database (Sources),Primary,1280,,Watching Brief Report,,,,,,,,,
1958,4d2b0073-42be-4245-b118-d1ca1ea73f9f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1959,4d5a28b3-3e19-447b-959d-5fe7da74a09a,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1996.0,,,,,Lincoln: Long Leys Road,,4d5a28b3-3e19-447b-959d-5fe7da74a09a,English,Lincoln Heritage Database (Sources),Primary,1371,,Article,,,,,,,,,
1960,4d5a28b3-3e19-447b-959d-5fe7da74a09a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1961,4d65e308-5d48-44d7-b8f1-b3e11e4cdca0,"Jarvis, M.",English,Mike Jarvis Archaeological Services,2006.0,,,,,"22 Cranwell Street, Lincoln. Archaeological Watching Brief",,4d65e308-5d48-44d7-b8f1-b3e11e4cdca0,English,Lincoln Heritage Database (Sources),Primary,1986,,Watching Brief Report,,,,,,,,,
1962,4d65e308-5d48-44d7-b8f1-b3e11e4cdca0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1963,4d69aa85-0def-4443-afa2-83d7a1719c41,,English,Archaeological Institute of Great Britain and Ireland,1911.0,,,,,Archaeological Journal 68,,4d69aa85-0def-4443-afa2-83d7a1719c41,English,Lincoln Heritage Database (Sources),Primary,4216,,Journal,,,,,,,,,
1964,4d69aa85-0def-4443-afa2-83d7a1719c41,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1965,4d73286a-24ba-41f8-a82d-08045cb4cbb4,"Mann, J. E.",English,Council for British Archaeology,1977.0,,,,,"Clay tobacco pipes from excavations in Lincoln 1970-74, The Archaeology of Lincoln, 15-1",,4d73286a-24ba-41f8-a82d-08045cb4cbb4,English,Lincoln Heritage Database (Sources),Primary,4019,,Series,,,,,,,,,
1966,4d73286a-24ba-41f8-a82d-08045cb4cbb4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1967,4d7513f1-3bd6-489b-b629-35a031610450,"McDaid, M.",English,Lindsey Archaeological Services,2002.0,,,,,"Doughtys Mill Phase 4, Melville Street, Lincoln. Archaeological Evaluation.",,4d7513f1-3bd6-489b-b629-35a031610450,English,Lincoln Heritage Database (Sources),Primary,1687,,Evaluation Report,,,,,,,,,
1968,4d7513f1-3bd6-489b-b629-35a031610450,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1969,4d7735f1-0108-4a89-971d-c9d757d2db10,"Rey-Vodoz, Veronique",English,Roman Museum Nyon,1994.0,,,,,Roman Museum Nyon,,4d7735f1-0108-4a89-971d-c9d757d2db10,English,Lincoln Heritage Database (Sources),Primary,1139,,Article,,,,,,,,,
1970,4d7735f1-0108-4a89-971d-c9d757d2db10,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1971,4d7bfbd5-e2f4-4639-b8bc-f3a2404ee718,"Griffiths, M.",English,M & M Archaeological Services,2014.0,,,,,"Results of an Archaeological Monitor and Record: at land at Flavian Road, Lincoln, Lincolnshire",,4d7bfbd5-e2f4-4639-b8bc-f3a2404ee718,English,Lincoln Heritage Database (Sources),Primary,3006,,Watching Brief Report,,,,,,,,,
1972,4d7bfbd5-e2f4-4639-b8bc-f3a2404ee718,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1973,4dfcce17-bdbb-446a-984c-51443f7e59aa,"Frere, S. S.",English,Society of Antiquaries,1972.0,,,,,Verulamium Excavations I,,4dfcce17-bdbb-446a-984c-51443f7e59aa,English,Lincoln Heritage Database (Sources),Primary,843,,Excavation Report,,,,,,,,,
1974,4dfcce17-bdbb-446a-984c-51443f7e59aa,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1975,4e1e9afd-e9a7-4716-9a7a-723b87ffc3f2,"Field, N. and Young, D.",English,Lindsey Archaeological Services,2006.0,,,,,"Land to the Rear of 49-51 High St, Lincoln. Archaeological Evaluation",,4e1e9afd-e9a7-4716-9a7a-723b87ffc3f2,English,Lincoln Heritage Database (Sources),Primary,1988,,Evaluation Report,,,,,,,,,
1976,4e1e9afd-e9a7-4716-9a7a-723b87ffc3f2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1977,4e35302d-8899-4c9a-bcef-257c683fa36b,"Davies, J. A.",English,Unpublished,1995.0,,,,,Roman coin catalogue,,4e35302d-8899-4c9a-bcef-257c683fa36b,English,Lincoln Heritage Database (Sources),Primary,781,,Report,,,,,,,,,
1978,4e35302d-8899-4c9a-bcef-257c683fa36b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1979,4e7f6581-95e0-425b-a43e-4304145b39a4,,English,J. W. Ruddock,1909.0,,,,,City of Lincoln Directory,,4e7f6581-95e0-425b-a43e-4304145b39a4,English,Lincoln Heritage Database (Sources),Primary,1999,,Volume,,,,,,,,,
1980,4e7f6581-95e0-425b-a43e-4304145b39a4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1981,4e973138-c647-45bc-8857-8da14d580f9e,"Lewis, M. J. T.",English,,1984.0,,,,,Our debt to Roman engineering: the water supply of Lincoln to the present day,,4e973138-c647-45bc-8857-8da14d580f9e,English,Lincoln Heritage Database (Sources),Primary,340,,Article,,,,,,,,,
1982,4e973138-c647-45bc-8857-8da14d580f9e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1983,4eaa03bc-762a-472b-9abc-be37ea315a0c,,English,Society for Lincolnshire History and Archaeology,1998.0,,,,,"Lincoln: Sessions House, Lindum Road",,4eaa03bc-762a-472b-9abc-be37ea315a0c,English,Lincoln Heritage Database (Sources),Primary,1622,,Article,,,,,,,,,
1984,4eaa03bc-762a-472b-9abc-be37ea315a0c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1985,4ec44eed-c742-4857-a7d0-354aafe4273c,"Piirainen, M. & Clay, C.",English,Allen Archaeological Associates,2012.0,,,,,"Photographic Survey Report: Oxford Hall, Oxford Street, Lincoln",,4ec44eed-c742-4857-a7d0-354aafe4273c,English,Lincoln Heritage Database (Sources),Primary,2754,,Building Recording Report,,,,,,,,,
1986,4ec44eed-c742-4857-a7d0-354aafe4273c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1987,4ee99b0c-a3fa-4d54-a6ff-c4a8e9fc2164,"Camden, W.",English,,1806.0,,,,,Britannia,,4ee99b0c-a3fa-4d54-a6ff-c4a8e9fc2164,English,Lincoln Heritage Database (Sources),Primary,59,,Serial,,,,,,,,,
1988,4ee99b0c-a3fa-4d54-a6ff-c4a8e9fc2164,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1989,4ef667c2-0a0d-4fc7-afd0-15b0ac292119,Hill. J W F,English,Archaeological Institute of Great Britain and Ireland,1946.0,,,,,The Castle and the City of Lincoln,,4ef667c2-0a0d-4fc7-afd0-15b0ac292119,English,Lincoln Heritage Database (Sources),Primary,1159,,Article,,,,,,,,,
1990,4ef667c2-0a0d-4fc7-afd0-15b0ac292119,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1991,4efc0300-7a54-4c97-b3df-c20caa0b4a69,"Butler, L. A. S.",English,Archaeological Institute of Great Britain and Ireland,2002.0,,,,,"Tomb of Bartholomew, Lord Burghersh in Lincoln Cathedral",,4efc0300-7a54-4c97-b3df-c20caa0b4a69,English,Lincoln Heritage Database (Sources),Primary,2259,,Article,,,,,,,,,
1992,4efc0300-7a54-4c97-b3df-c20caa0b4a69,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1993,4f43e189-0d7a-4a5a-b5f8-5529e8a9c9f1,"Tinley, Ruth",English,Society for Lincolnshire History and Archaeology,1999.0,,,,,"Crown Mill, Lincoln",,4f43e189-0d7a-4a5a-b5f8-5529e8a9c9f1,English,Lincoln Heritage Database (Sources),Primary,1585,,Article,,,,,,,,,
1994,4f43e189-0d7a-4a5a-b5f8-5529e8a9c9f1,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1995,4f518232-7e6d-46c4-bd7a-1cb1c02de5f0,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2001.0,,,,,"Lincoln: St Martins School, Hungate",,4f518232-7e6d-46c4-bd7a-1cb1c02de5f0,English,Lincoln Heritage Database (Sources),Primary,1726,,Article,,,,,,,,,
1996,4f518232-7e6d-46c4-bd7a-1cb1c02de5f0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1997,4f67c45f-84bd-4a80-9afa-ff782e355fb0,"Vince, Alan",English,City of Lincoln Archaeology Unit,1994.0,,,,,The Archaeology of Yesterday,,4f67c45f-84bd-4a80-9afa-ff782e355fb0,English,Lincoln Heritage Database (Sources),Primary,954,,Article,,,,,,,,,
1998,4f67c45f-84bd-4a80-9afa-ff782e355fb0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
1999,4f6cb6e6-5b5f-4a18-86fe-6f2188da5442,"Trott, K.",English,Lindsey Archaeological Services,2008.0,,,,,"Manvers Arms 204-206 Monks Road, Lincoln. Archaeological Watching Brief",,4f6cb6e6-5b5f-4a18-86fe-6f2188da5442,English,Lincoln Heritage Database (Sources),Primary,2155,,Watching Brief Report,,,,,,,,,
2000,4f6cb6e6-5b5f-4a18-86fe-6f2188da5442,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2001,4f828489-9043-4811-8331-965df4a5533c,"Mills, D.",English,Society for Lincolnshire History and Archaeology,1996.0,,,,,"The Holy Well and Conduit, Canwick",,4f828489-9043-4811-8331-965df4a5533c,English,Lincoln Heritage Database (Sources),Primary,2397,,Article,,,,,,,,,
2002,4f828489-9043-4811-8331-965df4a5533c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2003,4f885cb6-c18c-48d4-8b23-cab0975d6fa2,"Wragg, K.",English,City of Lincoln Archaeology Unit,1992.0,,,,,Monks Road Sewer Improvements 1991. Archive Report,,4f885cb6-c18c-48d4-8b23-cab0975d6fa2,English,Lincoln Heritage Database (Sources),Primary,1082,,Interim Report,,,,,,,,,
2004,4f885cb6-c18c-48d4-8b23-cab0975d6fa2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2005,4fa93ef2-ac4b-45a0-8001-99abcb6637db,"Stocker, D. A.",English,Society for Lincolnshire History and Archaeology,1997.0,,,,,Also a soldier.... Evidence for a Mithraeum in Lincoln?,,4fa93ef2-ac4b-45a0-8001-99abcb6637db,English,Lincoln Heritage Database (Sources),Primary,1390,,Article,,,,,,,,,
2006,4fa93ef2-ac4b-45a0-8001-99abcb6637db,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2007,4fb881cf-b28c-458b-bef3-9019a2fe5b24,,English,Society for Lincolnshire History and Archaeology,1998.0,,,,,"Lincoln: St Marys School, Pottergate",,4fb881cf-b28c-458b-bef3-9019a2fe5b24,English,Lincoln Heritage Database (Sources),Primary,1624,,Article,,,,,,,,,
2008,4fb881cf-b28c-458b-bef3-9019a2fe5b24,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2009,4feefbea-ddee-4f5f-b36b-ebc306dc9248,"Albone, J.",English,PCAS Archaeology,1998.0,,,,,"Archaeological Watching Brief Report.  64, Monson Street Lincoln.",,4feefbea-ddee-4f5f-b36b-ebc306dc9248,English,Lincoln Heritage Database (Sources),Primary,1419,,Watching Brief Report,,,,,,,,,
2010,4feefbea-ddee-4f5f-b36b-ebc306dc9248,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2011,5020b7cf-b2f3-4b07-8d60-fee51384b788,"Gardner, R. D.",English,PCAS Archaeology,2007.0,,,,,"Gibney Building, Lincoln College, Lincoln. Archaeological Watching Brief Report",,5020b7cf-b2f3-4b07-8d60-fee51384b788,English,Lincoln Heritage Database (Sources),Primary,2089,,Watching Brief Report,,,,,,,,,
2012,5020b7cf-b2f3-4b07-8d60-fee51384b788,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2013,503fbf7f-9391-4bab-9d0d-46c6f56529b8,"Jones, M. J.",English,Tempus Publishing Ltd,2004.0,,,,,Lincoln: History and Guide,,503fbf7f-9391-4bab-9d0d-46c6f56529b8,English,Lincoln Heritage Database (Sources),Primary,2490,,Volume,,,,,,,,,
2014,503fbf7f-9391-4bab-9d0d-46c6f56529b8,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2015,50615edb-5aa8-4dea-8bd9-6552db3991e8,"Walker, A.",English,The Survey of Lincoln,2011.0,,,,,"South-east Lincoln: Canwick Road, South Common, St Catherines and Bracebridge, Neighbourhood Booklet,",,50615edb-5aa8-4dea-8bd9-6552db3991e8,English,Lincoln Heritage Database (Sources),Primary,4065,,Series,,,,,,,,,
2016,50615edb-5aa8-4dea-8bd9-6552db3991e8,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2017,50712db5-3e62-4e6f-a4d4-38356ae7040a,"Jarvis, M. and Jones, M. J.",English,,1990.0,,,,,Old Bishops Palace. Archive Report,,50712db5-3e62-4e6f-a4d4-38356ae7040a,English,Lincoln Heritage Database (Sources),Primary,962,,Interim Report,,,,,,,,,
2018,50712db5-3e62-4e6f-a4d4-38356ae7040a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2019,5072880b-244c-48f4-8d64-13c0b86baf23,"Hall, R. A.",English,Archaeological Project Services,2005.0,,,,,"Archaeological Evaluation on land at 11 Steep Hill, Lincoln",,5072880b-244c-48f4-8d64-13c0b86baf23,English,Lincoln Heritage Database (Sources),Primary,1858,,Evaluation Report,,,,,,,,,
2020,5072880b-244c-48f4-8d64-13c0b86baf23,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2021,50748449-eb21-480b-899f-cb183771c7fe,"Jones, M. J.",English,Council for British Archaeology,1980.0,,,,,"Hilton House, survey of wall core 1978-9",,50748449-eb21-480b-899f-cb183771c7fe,English,Lincoln Heritage Database (Sources),Primary,2547,,Monograph,,,,,,,,,
2022,50748449-eb21-480b-899f-cb183771c7fe,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2023,50813649-93e0-4ec5-b36c-bac0f479dd10,"Richmond, I. A.",English,Archaeological Institute of Great Britain and Ireland,1946.0,,,,,The Roman city of Lincoln and the four coloniae of Roman Britain,,50813649-93e0-4ec5-b36c-bac0f479dd10,English,Lincoln Heritage Database (Sources),Primary,412,,Article,,,,,,,,,
2024,50813649-93e0-4ec5-b36c-bac0f479dd10,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2025,508174fe-0004-4ef1-ba64-0d32b032fb35,,English,,1922.0,,,,,"Swanpool Garden Suburb, Lincoln",,508174fe-0004-4ef1-ba64-0d32b032fb35,English,Lincoln Heritage Database (Sources),Primary,2203,,Article,,,,,,,,,
2026,508174fe-0004-4ef1-ba64-0d32b032fb35,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2027,508eb2e6-00ba-49a9-9541-3d6427eccf65,"Jarvis, M.",English,City of Lincoln Archaeology Unit,2001.0,,,,,"Plot 3, St Michaels Terrace, Michaelgate, Lincoln; Archaeological Watching Brief",,508eb2e6-00ba-49a9-9541-3d6427eccf65,English,Lincoln Heritage Database (Sources),Primary,1608,,Watching Brief Report,,,,,,,,,
2028,508eb2e6-00ba-49a9-9541-3d6427eccf65,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2029,50af7146-9fec-4e3d-ad99-bcc9e430d06a,"Wragg, K.",English,City of Lincoln Archaeology Unit,1996.0,,,,,"Monks Road, Lincoln - Watermains Relay (Phase 1).  Archive Report.",,50af7146-9fec-4e3d-ad99-bcc9e430d06a,English,Lincoln Heritage Database (Sources),Primary,1304,,Interim Report,,,,,,,,,
2030,50af7146-9fec-4e3d-ad99-bcc9e430d06a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2031,50bd578c-c84f-43d3-b345-4b10005af5fe,"Tann, G.",English,Lindsey Archaeological Services,2005.0,,,,,"Land off Kingsdown Road, Birchwood, Lincoln",,50bd578c-c84f-43d3-b345-4b10005af5fe,English,Lincoln Heritage Database (Sources),Primary,1857,,Report,,,,,,,,,
2032,50bd578c-c84f-43d3-b345-4b10005af5fe,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2033,50e8af09-6d82-4917-8289-a49cea4748a7,"Blair, J. & Ramsey, N.",English,,1991.0,,,,,English Medieval Industries,,50e8af09-6d82-4917-8289-a49cea4748a7,English,Lincoln Heritage Database (Sources),Primary,4119,,Volume,,,,,,,,,
2034,50e8af09-6d82-4917-8289-a49cea4748a7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2035,50e922f1-2254-42e2-aea2-8a7ef43f8360,"Fieller, N. R. J., Gilbertson, D. D. and Ralph, N. G. A.",English,British Archaeological Reports,1985.0,,,,,"Palaeobiological Investigations, British Archaeological Reports International Series, 266",,50e922f1-2254-42e2-aea2-8a7ef43f8360,English,Lincoln Heritage Database (Sources),Primary,4058,,Serial,,,,,,,,,
2036,50e922f1-2254-42e2-aea2-8a7ef43f8360,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2037,5135c7b3-24f0-4faf-a3b2-68526f39c899,"Coppack, G.",English,Society for Lincolnshire History and Archaeology,1973.0,,,,,"Two eighteenth century pit-groups from Lincoln,",,5135c7b3-24f0-4faf-a3b2-68526f39c899,English,Lincoln Heritage Database (Sources),Primary,901,,Article,,,,,,,,,
2038,5135c7b3-24f0-4faf-a3b2-68526f39c899,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2039,5137f54d-9dfb-4af0-867b-cf30248f3fe2,"Glover, G. & Piirainen, M.",English,Allen Archaeological Associates,2012.0,,,,,"Archaeological Excavation Report: 200-201 High Street, Lincoln",,5137f54d-9dfb-4af0-867b-cf30248f3fe2,English,Lincoln Heritage Database (Sources),Primary,2989,,Excavation Report,,,,,,,,,
2040,5137f54d-9dfb-4af0-867b-cf30248f3fe2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2041,517811a3-cdb0-4bde-bc7a-d894843bfe51,"Yeates-Langley, A.",English,The Survey of Lincoln,2010.0,,,,,Lincoln Prison,,517811a3-cdb0-4bde-bc7a-d894843bfe51,English,Lincoln Heritage Database (Sources),Primary,2619,,Article,,,,,,,,,
2042,517811a3-cdb0-4bde-bc7a-d894843bfe51,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2043,51798f9b-9a5c-4db4-bfa4-479fa3005b89,"Steane, K. et al",English,Oxbow Books,2001.0,,,,,The Archaeology of Wigford and the Brayford Pool,,51798f9b-9a5c-4db4-bfa4-479fa3005b89,English,Lincoln Heritage Database (Sources),Primary,1713,,Volume,,,,,,,,,
2044,51798f9b-9a5c-4db4-bfa4-479fa3005b89,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2045,51ad3893-1c1c-4261-89a9-69726c5ca7b3,"Smith, M.",English,The Survey of Lincoln,2008.0,,,,,The Lincoln Enquirer 15,,51ad3893-1c1c-4261-89a9-69726c5ca7b3,English,Lincoln Heritage Database (Sources),Primary,4167,,Journal,,,,,,,,,
2046,51ad3893-1c1c-4261-89a9-69726c5ca7b3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
2047,51cd7c66-044c-4bd1-b783-7ca1d108ad43,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2001.0,,,,,"Lincoln: former Wrights Builders Yard, Park Street",,51cd7c66-044c-4bd1-b783-7ca1d108ad43,English,Lincoln Heritage Database (Sources),Primary,1723,,Article,,,,,,,,,
2048,51cd7c66-044c-4bd1-b783-7ca1d108ad43,,English,,,,,,,,,,English,,,,,,,,,,,,,,
